File,filename,X,Y,Color,Admiration,Adoration,Aesthetic_Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Desire,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic_Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Shame,Sympathy,Tiredness,Triumph
https://mturkrecord.s3.amazonaws.com/targpros/dia464_utt1.mp3,dia464_utt1.mp3,191,501,#21C25C,,,,,,,,,,,,,,,,,,,,,0.134,,,,,,,0.235,0.322,,0.198,,,,,0.103,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia464_utt11.mp3,dia464_utt11.mp3,698,589,#4BF218,,,,0.383,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,0.312,,,,0.115,,,,,0.173,,,,0.131
https://mturkrecord.s3.amazonaws.com/targpros/dia464_utt14.mp3,dia464_utt14.mp3,468,405,#987DA6,,,,0.102,,,,,,,,0.101,,,,,,,,,,,,,,,,0.114,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia464_utt15.mp3,dia464_utt15.mp3,362,286,#21668F,,,,,0.191,0.2,,,,,,,,,,,,,,,0.276,,,,,,,0.217,0.142,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia464_utt16.mp3,dia464_utt16.mp3,151,477,#3D35C7,,,,,,0.294,,0.113,,,,0.129,,,,,,,,,0.414,,,0.104,,,,,0.331,0.185,0.117,,,,,,,,,,0.162,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia464_utt17.mp3,dia464_utt17.mp3,535,633.7,#9F8D7B,,,,0.536,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia464_utt18.mp3,dia464_utt18.mp3,195,654.7,#99BB4E,,,,0.193,,,,0.15,,,,,,,,,,,0.148,,0.192,,,,0.16,,,,,,,,,,,0.307,,,,,0.654,,,0.113,,
https://mturkrecord.s3.amazonaws.com/targpros/dia464_utt20.mp3,dia464_utt20.mp3,244,343,#3BB895,,,,,0.294,,,,,,,0.142,,0.236,,,,,0.854,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia464_utt3.mp3,dia464_utt3.mp3,667,317,#768D46,,,,,,,,,,,,0.133,,,,0.622,,,0.139,,,,,,,0.344,0.213,0.362,,,,0.101,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia464_utt5.mp3,dia464_utt5.mp3,655,507,#4DD78A,,,0.105,,,,,,,,,,,,0.22,,,,,,,,,,,,,0.342,,0.111,,,0.307,0.105,,,,0.162,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia464_utt6.mp3,dia464_utt6.mp3,719,487,#61C739,,,,,,0.116,,,,,0.553,,,,,,,0.428,,,,,,,,,,0.561,,,,0.183,,,,,0.178,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia465_utt2.mp3,dia465_utt2.mp3,438,395,#FD3481,,,,,0.168,,,,,,,0.142,,,,,,0.129,,,0.11,,,,,,,0.117,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia465_utt3.mp3,dia465_utt3.mp3,300,626.8,#6C7266,,,,,,0.136,,,,,,,,,,,,,0.125,,0.189,,,0.274,0.209,,,,,0.266,,,,,,,,0.341,,,0.169,,0.205,0.194,,
https://mturkrecord.s3.amazonaws.com/targpros/dia465_utt5.mp3,dia465_utt5.mp3,434,490,#C5657B,,,,0.214,,,,0.209,,,,0.243,,0.105,,,,,,,,,,,,,,0.116,,,,,,,,,,0.122,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt0.mp3,dia466_utt0.mp3,319,401,#15D8B1,,,,0.14,,,0.306,,,,,0.167,0.17,,,,,,0.511,,,,,,,,,,,,,0.141,,,,,,0.122,,,,,0.109,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt1.mp3,dia466_utt1.mp3,730,394,#7277FF,0.313,0.369,,0.184,,,,,,0.421,,,0.353,,0.343,,,,,,,,,,,,0.127,,,,,0.351,0.377,0.251,,,,0.103,,,,0.45,,0.188,,
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt11.mp3,dia466_utt11.mp3,224,204,#A30F59,,,,,0.516,0.244,,,,,,,,0.219,,,,,,,0.293,,,,,,,,,,,,,,,0.224,,,,,,,,,0.121,
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt12.mp3,dia466_utt12.mp3,181,445,#67578E,,,,0.151,,0.594,,0.367,,,,,,,,0.149,,0.226,,,0.355,,,0.115,,,,0.192,0.19,,,,0.117,,,,,,,,,,,,0.122,
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt13.mp3,dia466_utt13.mp3,239,217,#B40546,,,,,0.487,0.137,,,,,,0.111,,0.149,,,,,0.148,0.169,0.236,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt14.mp3,dia466_utt14.mp3,223,200,#D10E40,,,,,0.481,0.11,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.189,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt15.mp3,dia466_utt15.mp3,779,520,#C0A46C,0.13,,,0.553,,,,0.247,,,,,,0.201,0.294,,0.155,0.125,,,,,,,,,,0.143,,,,,0.247,,,,0.158,0.101,,,,0.44,,,,1
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt2.mp3,dia466_utt2.mp3,500,603,#DD9782,,,,0.302,,,0.143,,,,0.187,0.256,,,,,,,,,,0.183,,,,,,,,,,0.338,,,,,,0.264,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt3.mp3,dia466_utt3.mp3,582,592,#C3BE32,0.103,,,0.449,,,,0.258,,0.124,,,,,,,0.295,,,0.118,,0.122,,0.114,,,,,,,,,,,,,0.436,0.157,,,,0.128,,,,0.258
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt6.mp3,dia466_utt6.mp3,680,603,#6CBF53,0.195,,0.117,0.427,,,,,,,,,,,,,,,,,,,,,,,,0.372,,,,,0.187,,,,,,,,,0.248,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt7.mp3,dia466_utt7.mp3,403,614,#BA637D,,,,,0.163,,,,0.239,,,0.633,,0.42,,,,,0.136,0.159,0.174,0.618,,,,,,,,,,,,,,,,,,,,,,,0.219,
https://mturkrecord.s3.amazonaws.com/targpros/dia466_utt9.mp3,dia466_utt9.mp3,325,505,#495D98,,,,,,0.397,,0.406,,0.402,,,,,0.139,,,0.103,,,0.178,,,,,,,,0.148,,,,,,,,,0.149,,,,,,,0.149,
https://mturkrecord.s3.amazonaws.com/targpros/dia467_utt0.mp3,dia467_utt0.mp3,611,464,#88E41D,,,,0.119,,0.162,,,,,0.105,,,,,,,0.218,,,,,,,,,,0.285,,,,0.158,0.109,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia468_utt1.mp3,dia468_utt1.mp3,296,353,#885298,,,,,,,,,,,,0.331,,0.113,,,,,0.275,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia468_utt2.mp3,dia468_utt2.mp3,645,360,#8C867F,,,0.135,0.259,,,,0.187,0.463,0.216,,,,0.18,0.144,,,,,,,,,0.103,,,,,,,,0.296,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia468_utt3.mp3,dia468_utt3.mp3,740,430,#8FE280,0.164,,0.32,0.104,,,,,,,,,,0.123,,,,,,,,,0.166,,,,,0.252,,,,0.369,0.334,,,,,,,,,0.146,,,,0.114
https://mturkrecord.s3.amazonaws.com/targpros/dia468_utt4.mp3,dia468_utt4.mp3,362,224,#DF431C,,,,,0.262,0.154,,,,,,,,,,,,0.159,,,0.124,,,,,,,0.118,0.118,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia468_utt5.mp3,dia468_utt5.mp3,696,320,#D830C6,,,,,,,,0.186,,0.245,,,,,0.25,,,,,,,,,0.506,,,,,,0.288,,,,,,,,0.141,0.677,,,0.115,0.353,0.188,,
https://mturkrecord.s3.amazonaws.com/targpros/dia468_utt6.mp3,dia468_utt6.mp3,521,263,#B28911,,,,0.113,,,,,,0.108,0.11,,,0.112,,,,0.175,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,0.146,
https://mturkrecord.s3.amazonaws.com/targpros/dia468_utt8.mp3,dia468_utt8.mp3,708,323,#A43AAD,,,,,,,,0.108,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,0.834,,,0.12,,,0.179,
https://mturkrecord.s3.amazonaws.com/targpros/dia468_utt9.mp3,dia468_utt9.mp3,428,668.2,#F431A6,,,,,0.107,,,,,,,0.59,,,,,,,,,,,,,0.101,,,,,0.157,,,,,,,,,,,0.174,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia469_utt1.mp3,dia469_utt1.mp3,690,561,#2DCC46,,,,0.301,,,0.466,0.217,,,,,,,,,,,,,,,,0.252,,0.17,,0.347,,,,,0.232,,,,0.114,0.313,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt0.mp3,dia46_utt0.mp3,586,472,#41DF00,,,,0.107,0.16,,,,,,,,,,,,,0.137,,,0.132,,,,,,,0.344,,,,,0.129,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt1.mp3,dia46_utt1.mp3,253,117,#F56108,,,,,0.459,,,,,,,,,0.125,,,,0.415,,,0.154,,,,,,,0.174,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt11.mp3,dia46_utt11.mp3,251,425,#6E31CA,,,,,0.128,0.129,,,,,,0.331,,,,,,,,,0.498,0.286,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt12.mp3,dia46_utt12.mp3,768,517,#C58A85,,,,0.258,0.114,,,,,,,,,,,,,,,,,,,,,,,0.161,,,,,0.177,,,,0.157,,,,,0.492,,,,0.295
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt13.mp3,dia46_utt13.mp3,428,455,#E12EAA,,,0.496,,,,,,,,,0.298,,,,,,,0.133,0.112,,,,,,,0.242,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt14.mp3,dia46_utt14.mp3,244,467,#3C8EB6,,,,,0.102,0.183,,,,,0.116,0.189,,,,,,,0.26,0.168,0.303,0.358,,,,,,,0.203,,0.124,,,,,,,,,,,,0.259,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt2.mp3,dia46_utt2.mp3,331,252,#4F4867,,,,,0.352,0.11,,,,,,,,0.201,,,,,,0.136,0.416,,,,,,,0.353,,,,,,,,0.427,,,,,,,,,,0.205
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt3.mp3,dia46_utt3.mp3,642,523,#48ED41,,,,0.281,0.106,,,,,,,,,,,,,,,,,,0.102,,,,,0.356,,,,,0.211,,,0.167,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt6.mp3,dia46_utt6.mp3,559,507,#76B034,,,,,,0.605,,0.129,,,,0.102,,,,,,0.403,,,0.28,,,,,,,0.46,,,,,,,,,,0.132,,,,,,,0.204,0.147
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt7.mp3,dia46_utt7.mp3,646,518,#41F041,,,,0.233,,,,,,,,,,,,,,,,,,,,,,,,0.346,,,,,0.21,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt8.mp3,dia46_utt8.mp3,557,437,#55EC5E,,,,0.154,,,,,,,,,,,,,,,,,0.119,,,,,,,0.161,,,,,0.174,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia46_utt9.mp3,dia46_utt9.mp3,746,569,#31F437,,,,0.357,,,,,,,,,,,,,,,,,,,0.764,,,0.102,,0.892,,,,0.179,0.412,,,,,,,,,,,,,0.149
https://mturkrecord.s3.amazonaws.com/targpros/dia471_utt0.mp3,dia471_utt0.mp3,394,587,#858D7F,,,,,0.166,0.105,,,,,,,0.247,,,,,0.241,,,0.27,0.408,,,,,,,,,,0.102,,,,,,0.109,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia471_utt1.mp3,dia471_utt1.mp3,530,442,#7A9E72,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,0.178,,,,,0.188,,,,,0.108,,,,0.12,,,,0.147
https://mturkrecord.s3.amazonaws.com/targpros/dia471_utt4.mp3,dia471_utt4.mp3,544,570,#579983,,,,0.481,,,,,,,,,,,,,,,,,,,,,,,,0.182,,,,,0.122,,,,,0.531,0.144,,,0.123,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia472_utt2.mp3,dia472_utt2.mp3,385,512,#855DB9,,,0.135,,,,,0.307,,0.244,,0.228,,,,,,0.122,0.141,,,0.207,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia473_utt2.mp3,dia473_utt2.mp3,145,372,#362FA2,,,,,0.208,0.235,,,,,,,,,,,,,,,0.734,,,,,,,0.173,,,,,,,,0.103,,,,,,,,,0.462,
https://mturkrecord.s3.amazonaws.com/targpros/dia473_utt3.mp3,dia473_utt3.mp3,353,198,#8A9074,,,,,0.18,,,,,,,,0.11,0.186,,,,0.23,,,,,,,,,,,,,,,,0.115,,,,0.21,,0.158,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt0.mp3,dia474_utt0.mp3,541,635.7,#A8A267,,,,0.686,0.115,,,,,,,0.345,0.114,0.106,,,,,,,,,,,,,,0.191,,,,0.1,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt1.mp3,dia474_utt1.mp3,328,622.1,#F04983,,,,,,,,0.12,,,,0.435,,,,,,,,,0.111,,,,0.128,,,,,0.67,,,,,,,,,,,0.338,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt10.mp3,dia474_utt10.mp3,229,654.1,#6FB68F,,,,,,,,,,,,,,,,,,,0.233,,,,,,0.167,,,,,,,,,,,,,,,,0.415,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt11.mp3,dia474_utt11.mp3,767,396,#BB91A6,0.377,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,,,,,0.117,0.126,,,,,,,,0.259,,0.138,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt12.mp3,dia474_utt12.mp3,318,636.6,#C99D32,,,,0.167,,,,,,0.101,,,,,,,,,,,,0.154,,,0.124,,,,,0.229,,,,,,,,,,,0.161,,,0.125,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt13.mp3,dia474_utt13.mp3,427,679.6,#DD28B1,,,,,,0.117,,,,,,0.707,0.144,,,,,,,,0.126,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt14.mp3,dia474_utt14.mp3,686,364,#7F95BD,,,,0.264,,,,0.15,,0.272,,,,,0.486,,,0.115,,,,,,,,,,0.312,,,,,0.29,0.104,,,,,0.153,,,0.108,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt15.mp3,dia474_utt15.mp3,361,322,#7124D7,,,,0.143,0.17,0.268,,,,,,,,,,,,0.115,,,0.271,,,0.168,,,,,,,,,,,,,,0.104,,,,0.303,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt16.mp3,dia474_utt16.mp3,458,412,#7A4D97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt17.mp3,dia474_utt17.mp3,181,528,#651D95,,,,,0.17,0.156,,,,,,,,,,,,,,,0.215,,,,,,,,0.232,,0.135,,,,,0.184,,,,,0.114,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt2.mp3,dia474_utt2.mp3,329,622.3,#FA5968,,,,,,,,,,,,0.498,,,,,,,,,0.14,,,,0.423,,,,,0.511,,,,,,,,,,,0.125,,,0.198,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt3.mp3,dia474_utt3.mp3,292,614,#18A29E,,,,,,0.225,,,,,,,,,,,,,0.26,,0.198,,,0.538,0.113,,,,,0.431,,,,,,,,0.374,,,0.12,,0.367,0.119,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt5.mp3,dia474_utt5.mp3,449,710.6,#D03DBE,,,,,,,,,,,0.568,0.673,,,,,,,,,,0.16,,,,,,0.202,,,,0.207,0.147,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt7.mp3,dia474_utt7.mp3,232,673.5,#61C689,,,,,,,,,,,,,,,,,,,0.704,,,,,0.145,0.203,,,,,0.253,,,,,,,,,,,0.747,,,0.3,,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt8.mp3,dia474_utt8.mp3,230,660.5,#60BE98,,,,,,,,,,,,,,,,,,,0.322,0.138,,,,,,,,,,,,,,,,,,,,,0.449,,,,0.157,
https://mturkrecord.s3.amazonaws.com/targpros/dia474_utt9.mp3,dia474_utt9.mp3,463,391,#698AE1,,,,,,,,,,,,,,,,,,,,,0.113,,,,,,,0.113,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia475_utt0.mp3,dia475_utt0.mp3,248,363,#19A5A0,,,,,0.178,0.102,,,,,,,0.118,,,,,,0.565,0.262,0.263,,,,,,,,,,,,,,,,,0.474,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia475_utt12.mp3,dia475_utt12.mp3,522,404,#A7757A,,,,0.195,0.117,,,0.101,0.111,0.163,,,,,0.12,,,,,,0.103,,,,,,,,,,,,0.128,,,,,,,,,0.154,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia475_utt13.mp3,dia475_utt13.mp3,508,401,#614FBE,,,,,,,,,,0.176,,0.119,,,,,,,,,,,,,,,,0.101,,,,,,,,,,0.106,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia475_utt14.mp3,dia475_utt14.mp3,523,247,#606CBC,,,,,,,,,,0.251,,,,,,,,,,,,,,,,,,0.146,,,,0.151,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia475_utt3.mp3,dia475_utt3.mp3,756,434,#B3A3E1,0.374,0.419,0.72,0.111,,,0.133,,,,,,,,0.115,,,,,,,,,,,,,0.11,,,,0.275,0.639,,,,,0.14,,,,0.234,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia475_utt6.mp3,dia475_utt6.mp3,691,527,#68E436,,,,0.346,,,,,,,,,,,,,,0.132,,,,,,,,,,0.659,,,,0.37,0.202,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia475_utt7.mp3,dia475_utt7.mp3,400,596,#849B95,,,,,,,,0.156,,0.214,0.112,0.101,0.161,,,,,0.103,,,,0.606,,,,,,0.182,,,,0.214,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia476_utt0.mp3,dia476_utt0.mp3,309,629.8,#DB7A52,,,,,,,,0.343,,0.139,,,,,,,,,,,,,,0.201,,,,,,0.273,,,,,,,,0.113,,,0.206,,,0.211,,
https://mturkrecord.s3.amazonaws.com/targpros/dia476_utt10.mp3,dia476_utt10.mp3,681,436,#CBAE7D,,,,0.107,,,,0.108,,0.231,,,,,,,,0.319,,,,,,,,0.118,,0.216,,,,0.502,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia476_utt11.mp3,dia476_utt11.mp3,682,512,#24F831,,,,0.175,,0.187,,,,,,,,,,,,0.129,,,0.171,,0.145,,,,,0.65,,,,0.103,0.27,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia476_utt3.mp3,dia476_utt3.mp3,653,559,#6BEE94,,,,,,,,,,0.181,,,,,,,,,,,,,,,,,,0.212,,,,0.157,0.38,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia476_utt4.mp3,dia476_utt4.mp3,157,447,#2947C7,,,,,,0.398,,,,,,,,,,,,,0.237,,0.644,,,,,,,,0.328,0.247,,,,,,,,0.146,0.137,,0.13,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia476_utt5.mp3,dia476_utt5.mp3,269,446,#725995,,,,,,0.536,0.484,0.223,,,,0.365,,,,,,,,,0.14,,,0.324,,,,,0.331,,,0.266,,0.172,,,,0.428,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia476_utt7.mp3,dia476_utt7.mp3,175,495,#CE9363,,,,,,0.351,,,,,,0.106,,,,,,,,,0.243,,,,0.251,,,,0.325,,,0.456,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia476_utt9.mp3,dia476_utt9.mp3,163,490,#74A53E,,,,,,0.403,,,,,,,,,,,,0.281,,,0.175,,,,,,,0.332,0.483,,0.12,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia477_utt10.mp3,dia477_utt10.mp3,291,280,#9D352A,,,,0.121,0.375,0.114,,,0.702,,,,,0.708,,,,,0.349,0.498,,,,,,,,,,,,,,,,,,,,,,,,,0.16,
https://mturkrecord.s3.amazonaws.com/targpros/dia477_utt13.mp3,dia477_utt13.mp3,712,505,#4DF00A,,,,0.217,,,,,,,0.144,,,,,,,0.33,,,,,,,,,,0.769,,,,0.142,0.174,,,,,,,,,,,,,0.118
https://mturkrecord.s3.amazonaws.com/targpros/dia477_utt15.mp3,dia477_utt15.mp3,210,422,#312BC3,,,,,,,,,,,,,,0.129,,,,,0.132,0.132,0.536,,,,,,,,,,,,,,,0.221,,,,,,,,,,0.231
https://mturkrecord.s3.amazonaws.com/targpros/dia477_utt3.mp3,dia477_utt3.mp3,133,435,#6E6686,,,,,,0.852,,0.502,,,,0.1,0.211,,,,,,,,0.252,0.247,,,,,,,0.526,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia477_utt5.mp3,dia477_utt5.mp3,766,425,#34CEAA,0.142,0.26,0.212,,,,,,,,,,,,,,,,,,,,,,,,,0.213,,,,0.135,0.308,0.14,,,,0.352,,,,0.132,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia477_utt6.mp3,dia477_utt6.mp3,395,379,#8FA356,,,,,,,,,,,,,,,,,,,0.226,,,,,,,,,,,,,,,,,,,,,,,,,0.264,,
https://mturkrecord.s3.amazonaws.com/targpros/dia477_utt7.mp3,dia477_utt7.mp3,602,479,#7BA46A,,0.19,,0.166,,,,0.16,,,,0.11,,0.114,,,0.127,,,0.115,,,,,,,,0.425,,,,0.129,,0.172,,,,0.252,,0.281,,0.109,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia477_utt9.mp3,dia477_utt9.mp3,731,398,#B372D7,0.193,0.195,,,,,,,,0.135,,,,,,,0.12,,,,,,,,,,,,,,,0.233,0.249,0.291,,,0.156,,,0.241,,0.455,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia478_utt1.mp3,dia478_utt1.mp3,505,546,#65948F,,,,0.127,,,0.13,,,,,,0.473,,,,,,,,,,,,,,,,,,,0.483,,,,,,0.514,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia478_utt10.mp3,dia478_utt10.mp3,557,506,#87B131,,,,,0.144,0.664,0.146,,,,0.25,0.121,,,,,,0.519,,,0.176,,,,,,,0.457,0.143,,,0.218,,0.114,,,0.133,0.109,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia478_utt12.mp3,dia478_utt12.mp3,688,341,#D01CC6,,,,0.132,,,,0.166,,0.162,,,0.108,,0.168,,,,,,,0.108,,,,,,0.132,,,,,,,,,,0.105,0.29,,,0.281,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia478_utt13.mp3,dia478_utt13.mp3,153,564,#7B58BF,,,,,,0.122,,,,,,,,,,,,,,,0.181,,,,,,,,0.351,,0.162,,,,,0.208,,,,,0.254,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia478_utt2.mp3,dia478_utt2.mp3,607,362,#9F9FBE,,,,0.153,,,,,,0.124,,,,,,,,0.114,,,,,,,,,,0.133,,,,,0.181,,,,,0.111,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia479_utt0.mp3,dia479_utt0.mp3,693,483,#76C166,,,,0.251,,,,,,,,,,,,,,0.246,,,,,,,,,,0.406,,,,0.568,0.173,,,,,0.396,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia479_utt10.mp3,dia479_utt10.mp3,749,401,#779EB3,0.33,,,,,,0.128,,,,,,,,,,,,,,,,,,,,,0.217,,,,,0.271,,,,,0.118,0.1,,,0.217,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia479_utt4.mp3,dia479_utt4.mp3,330,360,#B2C248,,,,0.269,,,,0.203,,,,,,0.306,,,,0.28,0.136,0.166,,0.288,,,,,,0.259,,,,0.105,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia479_utt5.mp3,dia479_utt5.mp3,286,310,#705575,,,,0.207,,,,,,,,0.105,,,,,,,0.166,0.599,,0.434,,0.47,,,,,,,,,,,,,,0.262,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia479_utt6.mp3,dia479_utt6.mp3,265,288,#A61457,,,,,0.355,,0.177,,,,,0.177,0.12,0.537,,,,,0.145,0.785,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia479_utt7.mp3,dia479_utt7.mp3,290,272,#60495B,,,,0.11,0.123,,,,0.13,0.158,,,,0.272,,,,,0.129,0.304,0.117,,,,0.103,,0.203,,,,,,,,0.156,,,0.221,,,,,,,0.126,
https://mturkrecord.s3.amazonaws.com/targpros/dia479_utt8.mp3,dia479_utt8.mp3,528,550,#75C08A,,,,0.404,0.12,,,0.265,,,,0.21,0.186,0.152,,,,,0.326,,,,,,,,,0.19,,,,,,,,,,0.121,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia479_utt9.mp3,dia479_utt9.mp3,302,334,#85506B,,,,,,,,,,,,0.134,,0.153,,,,0.148,,0.459,,0.331,,,,,,,,,,0.138,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia47_utt11.mp3,dia47_utt11.mp3,440,672.8,#CF4CAF,,,,0.16,,,,0.219,,,,0.676,,,,,,,0.179,,,0.196,,,,,,,,,,0.155,,,,,,0.126,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia47_utt13.mp3,dia47_utt13.mp3,405,533,#A0CB4F,,,,0.288,,,,0.471,,,,,0.214,,,,,,,,,0.235,,0.157,,,,,,,,,,,,,0.165,0.188,,0.105,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/dia47_utt15.mp3,dia47_utt15.mp3,785,436,#60E532,0.314,0.48,0.109,0.429,,,0.565,,,,,,,,0.146,,,,,,,,,,,,,0.624,,,,0.292,0.256,,,,,,,,,0.162,,,,
